"","X_type","url","date","rawContent","renderedContent","id","replyCount","retweetCount","likeCount","quoteCount","conversationId","lang","source_url","nofollow","source_device","sourceLabel","retweetedTweet","inReplyToTweetId","longitude","latitude","hashtags","cashtags","viewCount","vibe"
"1335","snscrape.modules.twitter.Tweet","https://twitter.com/thomcastles/status/1618322246321463296","2023-01-25 18:57:45+00:00","I hate the fast fashion debate because it forgets the fact that people are poor","I hate the fast fashion debate because it forgets the fact that people are poor",1618322246321463040,0,0,1,0,1618322246321463040,"en","http://itunes.apple.com/us/app/twitter/id409789998?mt=12","nofollow","Mac","Twitter for Mac",NA,NA,NA,NA,NA,NA,134,NA
"1336","snscrape.modules.twitter.Tweet","https://twitter.com/papillonstyles/status/1618320200105103362","2023-01-25 18:49:37+00:00","nstead of becoming susceptible to fast-fashion trends, Papillon has always championed timeless elegance with our curated collection of designer clothing.
As we transition into the spring season, we offer you a 30-70% discount on our high-quality, eternally wearable clothing .. https://t.co/zPWG5c3SoC","nstead of becoming susceptible to fast-fashion trends, Papillon has always championed timeless elegance with our curated collection of designer clothing.
As we transition into the spring season, we offer you a 30-70% discount on our high-quality, eternally wearable clothing .. https://t.co/zPWG5c3SoC",1618320200105103360,0,0,0,0,1618320200105103360,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,"-118.3940862","33.7804411",NA,NA,21,NA
"1337","snscrape.modules.twitter.Tweet","https://twitter.com/theemisstoto/status/1618319262980149250","2023-01-25 18:45:53+00:00","like it’s really crazy how fast fashion just does this like?","like it’s really crazy how fast fashion just does this like?",1618319262980149248,0,0,27,0,1618319262980149248,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,"8.4201604","53.395118",NA,NA,2476,NA
"1338","snscrape.modules.twitter.Tweet","https://twitter.com/teemahbeautypro/status/1618316232524173312","2023-01-25 18:33:51+00:00","Show us ur high end fashion brands products you have🤡

Your fav got signed as brand ambassador and they thought they know everything about fashion and brands🤡

You think if they sell lip products with photocards wont sell out fast 🤡 https://t.co/Ck0ISnCOQK","Show us ur high end fashion brands products you have🤡

Your fav got signed as brand ambassador and they thought they know everything about fashion and brands🤡

You think if they sell lip products with photocards wont sell out fast 🤡 https://t.co/Ck0ISnCOQK",1618316232524173056,0,0,4,0,1618316232524173056,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,150,NA
"1339","snscrape.modules.twitter.Tweet","https://twitter.com/knightafterday/status/1618315148304977920","2023-01-25 18:29:32+00:00","shaming the consumer does nothing. shein packages came covered in blood for weeks and that didn’t stop anyone. standards and regulations for manufacturing, especially clothes, need to be enforced or the fast fashion madness will never stop","shaming the consumer does nothing. shein packages came covered in blood for weeks and that didn’t stop anyone. standards and regulations for manufacturing, especially clothes, need to be enforced or the fast fashion madness will never stop",1618315148304977920,0,0,1,0,1618315148304977920,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,38,NA
"1340","snscrape.modules.twitter.Tweet","https://twitter.com/jgios21/status/1618314569834717191","2023-01-25 18:27:14+00:00","Sustainable fashion influencers take on fast fashion giants https://t.co/jGwTX1n2KN","Sustainable fashion influencers take on fast fashion giants bit.ly/3XtWPlV",1618314569834717184,0,0,0,0,1618314569834717184,"en","https://ifttt.com","nofollow","IFTTT","IFTTT",NA,NA,NA,NA,NA,NA,6,NA
"1341","snscrape.modules.twitter.Tweet","https://twitter.com/myLUXstyles/status/1618309790282702858","2023-01-25 18:08:15+00:00","🤯 You won’t believe this! Fashion Wallets with Zipper selling at $17.99 🤯
by my LUX style ⏩ https://t.co/ILzJS4jXsg
🚀 Selling out fast so be quick! 🚀 https://t.co/ozf3iPD5MG","🤯 You won’t believe this! Fashion Wallets with Zipper selling at $17.99 🤯
by my LUX style ⏩ shortlink.store/fMz1OxIuun
🚀 Selling out fast so be quick! 🚀 https://t.co/ozf3iPD5MG",1618309790282702848,0,0,0,0,1618309790282702848,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,NA,NA,4,NA
"1342","snscrape.modules.twitter.Tweet","https://twitter.com/Amazinng_Jo/status/1618309701237878784","2023-01-25 18:07:54+00:00","I hate how in the fashion world this fast fashion thing runs a lot of timeless ass looks! Like the oversized cargos and pointed heel look used to EAT! Now a lot of the girlies mis-wearing the look and it’s dull now","I hate how in the fashion world this fast fashion thing runs a lot of timeless ass looks! Like the oversized cargos and pointed heel look used to EAT! Now a lot of the girlies mis-wearing the look and it’s dull now",1618309701237878784,1,0,0,0,1618309701237878784,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,"-122.436232","47.4953154",NA,NA,112,NA
"1343","snscrape.modules.twitter.Tweet","https://twitter.com/ImThatG43953095/status/1618308463435845633","2023-01-25 18:02:59+00:00","#Red Robin’s #Hoodie

#imthatguy #Classic #Hoodies 
#Sizes from small to 5XL.
#Mentalhealthawareness #streetwear #fashion 

#Exquisite #comfort our hoodies are #like wearing a #hug 
#Urban #style mixed with #originality #quality &amp; #design 
#Fast #delivery 
#Trending #FolloMe #rt https://t.co/7pT2SvOARS","#Red Robin’s #Hoodie

#imthatguy #Classic #Hoodies 
#Sizes from small to 5XL.
#Mentalhealthawareness #streetwear #fashion 

#Exquisite #comfort our hoodies are #like wearing a #hug 
#Urban #style mixed with #originality #quality &amp; #design 
#Fast #delivery 
#Trending #FolloMe #rt https://t.co/7pT2SvOARS",1618308463435845632,0,0,0,0,1618308463435845632,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,"['Red', 'Hoodie', 'imthatguy', 'Classic', 'Hoodies', 'Sizes', 'Mentalhealthawareness', 'streetwear', 'fashion', 'Exquisite', 'comfort', 'like', 'hug', 'Urban', 'style', 'originality', 'quality', 'design', 'Fast', 'delivery', 'Trending', 'FolloMe', 'rt']",NA,28,NA
"1344","snscrape.modules.twitter.Tweet","https://twitter.com/EibhlinMacColl/status/1618306679480913920","2023-01-25 17:55:53+00:00","I got into historical fashion because I became aware of the damage that modern fast fashion does to the environment, but HF is not the only solution!","I got into historical fashion because I became aware of the damage that modern fast fashion does to the environment, but HF is not the only solution!",1618306679480913920,1,0,2,0,1618306679480913920,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,131,NA
"1345","snscrape.modules.twitter.Tweet","https://twitter.com/Feetway_Fashion/status/1618305416928325633","2023-01-25 17:50:52+00:00","How To Lose Weight Fast In 2 Weeks? Easy, Healthy &amp; Natural Tips. https://t.co/IdK8wbgple","How To Lose Weight Fast In 2 Weeks? Easy, Healthy &amp; Natural Tips. feetway.com/how-to-lose-we…",1618305416928325632,0,0,0,0,1618305416928325632,"en","https://revive.social/","nofollow","Revive Social App","Revive Social App",NA,NA,NA,NA,NA,NA,15,NA
"1346","snscrape.modules.twitter.Tweet","https://twitter.com/Grosdoriane/status/1618302621936410625","2023-01-25 17:39:46+00:00","I honestly just do not relate in any way when discourse about ""fast fashion"" or retail vs. thrifting comes up

For real, how much clothing are you people possibly buying where you hit the point that you feel ""guilty""? Have you considered that maybe actually you are the problem??","I honestly just do not relate in any way when discourse about ""fast fashion"" or retail vs. thrifting comes up

For real, how much clothing are you people possibly buying where you hit the point that you feel ""guilty""? Have you considered that maybe actually you are the problem??",1618302621936410624,1,0,6,0,1618302621936410624,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,369,NA
"1347","snscrape.modules.twitter.Tweet","https://twitter.com/Creole_King504/status/1618301940672368648","2023-01-25 17:37:03+00:00","Nobody

Fashion Nova- Guaranteed To Come Fast As F#CK ✈️","Nobody

Fashion Nova- Guaranteed To Come Fast As F#CK ✈️",1618301940672368640,0,0,1,0,1618301940672368640,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,219,NA
"1348","snscrape.modules.twitter.Tweet","https://twitter.com/trav_mcmanus/status/1618299672019488770","2023-01-25 17:28:03+00:00","I really got to stop eating fast food. Not because it’s unhealthy, I’m just tired of people getting my order wrong in the worse way possible in a very consistent fashion.","I really got to stop eating fast food. Not because it’s unhealthy, I’m just tired of people getting my order wrong in the worse way possible in a very consistent fashion.",1618299672019488768,3,0,13,0,1618299672019488768,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,700,NA
"1349","snscrape.modules.twitter.Tweet","https://twitter.com/DollyDymond/status/1618299388740390913","2023-01-25 17:26:55+00:00","“ fashion nova guarantee to come fast than yo man “ 😭😭😭😭😭😭 @FashionNova y’all getting outta hand","“ fashion nova guarantee to come fast than yo man “ 😭😭😭😭😭😭 @FashionNova y’all getting outta hand",1618299388740390656,0,0,0,0,1618299388740390656,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,83,NA
"1350","snscrape.modules.twitter.Tweet","https://twitter.com/Simply_Tiaaaa/status/1618298894127071234","2023-01-25 17:24:57+00:00","Fashion Nova is so unserious, y’all don’t even come fast 🤣🤣🤣 https://t.co/fQ7y8fdsk9","Fashion Nova is so unserious, y’all don’t even come fast 🤣🤣🤣 https://t.co/fQ7y8fdsk9",1618298894127071232,1,0,1,0,1618298894127071232,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,177,NA
"1351","snscrape.modules.twitter.Tweet","https://twitter.com/myliquidlibrary/status/1618298556032638978","2023-01-25 17:23:36+00:00","if buying resale clothes, PLEASE check &amp; see how much something cost new. seeing way too many resale bozos online reselling stuff that isn't even good quality or in perfect condition for MORE THAN IT COST INITIALLY. i'm talking like fast fashion for TEN DOLLARS ABOVE PRICE POINT.","if buying resale clothes, PLEASE check &amp; see how much something cost new. seeing way too many resale bozos online reselling stuff that isn't even good quality or in perfect condition for MORE THAN IT COST INITIALLY. i'm talking like fast fashion for TEN DOLLARS ABOVE PRICE POINT.",1618298556032638720,1,0,3,1,1618298556032638720,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,248,NA
"1352","snscrape.modules.twitter.Tweet","https://twitter.com/StopTheP_ong/status/1618298468266831872","2023-01-25 17:23:16+00:00","♻️🇫🇷Nous vous attendons nombreux !
♻️🇬🇧We hope lots of you come!
#pollutiontextile #fastfashion #recyclevetement
#event #evenement https://t.co/xcydLzDRp3","♻️🇫🇷Nous vous attendons nombreux !
♻️🇬🇧We hope lots of you come!
#pollutiontextile #fastfashion #recyclevetement
#event #evenement https://t.co/xcydLzDRp3",1618298468266831616,0,0,1,0,1618298468266831616,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,"['pollutiontextile', 'fastfashion', 'recyclevetement', 'event', 'evenement']",NA,33,NA
"1353","snscrape.modules.twitter.Tweet","https://twitter.com/kathbarbadoro/status/1618298396703625217","2023-01-25 17:22:58+00:00","i also think fast fashion is the work of the devil but ppl being like ""why don't you just thrift"" doesnt make sense bc thrift stores are ..... full of shien","i also think fast fashion is the work of the devil but ppl being like ""why don't you just thrift"" doesnt make sense bc thrift stores are ..... full of shien",1618298396703625216,4,0,111,1,1618298396703625216,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,11068,NA
"1354","snscrape.modules.twitter.Tweet","https://twitter.com/temiaboutit/status/1618297734406238213","2023-01-25 17:20:21+00:00","Why is it so hard to understand that the whole crux of the fast fashion debate is that most of us should shop less and take better care of the clothes that we already have.","Why is it so hard to understand that the whole crux of the fast fashion debate is that most of us should shop less and take better care of the clothes that we already have.",1618297734406238208,1,9,81,0,1618297734406238208,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,2546,NA
"1355","snscrape.modules.twitter.Tweet","https://twitter.com/StopTheP_ong/status/1618297604869353472","2023-01-25 17:19:50+00:00","🇫🇷 Saviez-vous ce que l'industrie textile produit ?
🇬🇧 Did you know what the textile industry produces ?
#fastfashion #pollution #textilepollution https://t.co/6MpaY41n4c","🇫🇷 Saviez-vous ce que l'industrie textile produit ?
🇬🇧 Did you know what the textile industry produces ?
#fastfashion #pollution #textilepollution https://t.co/6MpaY41n4c",1618297604869353216,0,0,0,0,1618297604869353216,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,"['fastfashion', 'pollution', 'textilepollution']",NA,29,NA
"1356","snscrape.modules.twitter.Tweet","https://twitter.com/mr_e_motion/status/1618297209317117952","2023-01-25 17:18:15+00:00","Tbf part of this is a failure of anti-fast-fashion messaging. I rarely see folks here mention DIY or repurposing. Mostly it’s just, “People don’t understand how expensive clothes should be.” Like okay sorry not having $80 to spend on one t-shirt makes me a class traitor?","Tbf part of this is a failure of anti-fast-fashion messaging. I rarely see folks here mention DIY or repurposing. Mostly it’s just, “People don’t understand how expensive clothes should be.” Like okay sorry not having $80 to spend on one t-shirt makes me a class traitor?",1618297209317117952,1,0,0,0,1618297209317117952,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,123,NA
"1357","snscrape.modules.twitter.Tweet","https://twitter.com/ciellebee/status/1618297014881751042","2023-01-25 17:17:29+00:00","I’m not blaming y’all for inflation…

BUT if EYE were a 💰 hungry government official in charge of pressing the red inflation button and I saw y’all paying regular ppl for information that’s free in Google, wasting paper, buying fast fashion, and taking vacations on the clock…","I’m not blaming y’all for inflation…

BUT if EYE were a 💰 hungry government official in charge of pressing the red inflation button and I saw y’all paying regular ppl for information that’s free in Google, wasting paper, buying fast fashion, and taking vacations on the clock…",1618297014881751040,1,0,0,0,1618297014881751040,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,79,NA
"1358","snscrape.modules.twitter.Tweet","https://twitter.com/hellofashion_uk/status/1618295951621328896","2023-01-25 17:13:16+00:00","Holly Willoughby’s high-street midi dress is so chic and it’s selling out fast https://t.co/vcj4F8ruqR","Holly Willoughby’s high-street midi dress is so chic and it’s selling out fast bit.ly/3Hvgegq",1618295951621328640,0,0,0,0,1618295951621328640,"en","https://www.echobox.com","nofollow","Echobox","Echobox",NA,NA,NA,NA,NA,NA,121,NA
"1359","snscrape.modules.twitter.Tweet","https://twitter.com/basketnews_io/status/1618295007924064263","2023-01-25 17:09:31+00:00","[CNBC]: RT CNBCDisruptors: Hate fast fashion? Good news: the market for plant-based clothing is growing fast. CNBC's DianaOlick reports. https://…","[CNBC]: RT CNBCDisruptors: Hate fast fashion? Good news: the market for plant-based clothing is growing fast. CNBC's DianaOlick reports. https://…",1618295007924064256,0,0,0,0,1618295007924064256,"en","http://www.powerapps.com","nofollow","Microsoft Power Platform","Microsoft Power Platform",NA,NA,NA,NA,NA,NA,11,NA
"1360","snscrape.modules.twitter.Tweet","https://twitter.com/NBH79634045/status/1618294895894007821","2023-01-25 17:09:04+00:00","🤯 You won’t believe this! Men's Tie Fashion Style 7.5cm Silk Paisley Floral Slim Ties selling at $23.60 🤯
by NicksBargainHouse ⏩ https://t.co/tJpoLT5bNn
🚀 Selling out fast so be quick! 🚀 https://t.co/RAoMAVKwOp","🤯 You won’t believe this! Men's Tie Fashion Style 7.5cm Silk Paisley Floral Slim Ties selling at $23.60 🤯
by NicksBargainHouse ⏩ shortlink.store/O0E_xDwhw9
🚀 Selling out fast so be quick! 🚀 https://t.co/RAoMAVKwOp",1618294895894007808,0,0,0,0,1618294895894007808,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,NA,NA,3,NA
"1361","snscrape.modules.twitter.Tweet","https://twitter.com/Mytwogeekycents/status/1618294401406537748","2023-01-25 17:07:06+00:00","Twitter Loses Its Mind After Fast Fashion Gets Roasted via @wealthofgeeks https://t.co/9gqK1leRSu","Twitter Loses Its Mind After Fast Fashion Gets Roasted via @wealthofgeeks bit.ly/3H5Yp6w",1618294401406537728,0,0,0,0,1618294401406537728,"en","https://revive.social/","nofollow","Revive Social App","Revive Social App",NA,NA,NA,NA,NA,NA,9,NA
"1362","snscrape.modules.twitter.Tweet","https://twitter.com/wealthofgeeks/status/1618294390639706113","2023-01-25 17:07:03+00:00","Twitter Loses Its Mind After Fast Fashion Gets Roasted https://t.co/0R9bSVVZ5S","Twitter Loses Its Mind After Fast Fashion Gets Roasted wealthofgeeks.com/fast-fashion-r…",1618294390639705856,0,0,0,0,1618294390639705856,"en","https://revive.social/","nofollow","Revive Social App","Revive Social App",NA,NA,NA,NA,NA,NA,30,NA
"1363","snscrape.modules.twitter.Tweet","https://twitter.com/JRMBrooksville/status/1618292724788039680","2023-01-25 17:00:26+00:00","If you #shifttothrift , then you have the opportunity to help create a more sustainable environment and help reduce the need for fast fashion! It only takes 1 person at a time to help make a more sustainable fashion industry♻️ https://t.co/qLRHw5cs0y","If you #shifttothrift , then you have the opportunity to help create a more sustainable environment and help reduce the need for fast fashion! It only takes 1 person at a time to help make a more sustainable fashion industry♻️ https://t.co/qLRHw5cs0y",1618292724788039680,0,0,0,0,1618292724788039680,"en","https://publer.io","nofollow","Publer.io","Publer.io",NA,NA,NA,NA,"['shifttothrift']",NA,15,NA
"1364","snscrape.modules.twitter.Tweet","https://twitter.com/PeersOrgan/status/1618287668709949440","2023-01-25 16:40:21+00:00","@Dion_Child @IndiaWilloughby Ok, some are tall, some are short, some can run fast, some like fashion, some are nurses, some are civil engineers, some clean house and some don’t. Anything else you think needs adding ?","@Dion_Child @IndiaWilloughby Ok, some are tall, some are short, some can run fast, some like fashion, some are nurses, some are civil engineers, some clean house and some don’t. Anything else you think needs adding ?",1618287668709949440,1,0,2,0,1618261573608566784,"en","http://twitter.com/#!/download/ipad","nofollow","iPad",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","snscrape.modules.twitter.Tweet","https://twitter.com/JBinDC/status/1618287518201544707","2023-01-25 16:39:45+00:00","Going to be so mad if I have to learn what “fast fashion” is","Going to be so mad if I have to learn what “fast fashion” is",1618287518201544960,2,0,0,0,1618287518201544960,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,327,NA
"1366","snscrape.modules.twitter.Tweet","https://twitter.com/prodby1700/status/1618287372642455552","2023-01-25 16:39:10+00:00","Fashion nova said he come fast but we come quicker Lmaoo","Fashion nova said he come fast but we come quicker Lmaoo",1618287372642455552,0,0,0,0,1618287372642455552,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,223,NA
"1367","snscrape.modules.twitter.Tweet","https://twitter.com/Zebec_HQ/status/1618287103573659650","2023-01-25 16:38:06+00:00","This isn't your ordinary happy accident! 🔥 Welcoming: @Zebec_HQ x @Join_Maison🎨

@Join_Maison is a #Web3 ArtTech collective, #decentralized fashion brand &amp; launchpad for the #Metaverse 🎉

⛵️MaisonDAO will use Zebec for all their fast, secure &amp; per-second payment for USDC/SOL! https://t.co/EGXCieCwhj","This isn't your ordinary happy accident! 🔥 Welcoming: @Zebec_HQ x @Join_Maison🎨

@Join_Maison is a #Web3 ArtTech collective, #decentralized fashion brand &amp; launchpad for the #Metaverse 🎉

⛵️MaisonDAO will use Zebec for all their fast, secure &amp; per-second payment for USDC/SOL! https://t.co/EGXCieCwhj",1618287103573659648,16,114,550,1,1618287103573659648,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,"['Web3', 'decentralized', 'Metaverse']",NA,14303,NA
"1368","snscrape.modules.twitter.Tweet","https://twitter.com/SliiceMarketing/status/1618284250025054208","2023-01-25 16:26:46+00:00","The fashion and beauty industry was one of the first to embrace the metaverse because fashion is fast-changing and trend-based.
Here are ten uses for the metaverse in the beauty industry.

#fashionindustry #fashioninnovation #cosme…https://t.co/6LLgZQfwfX https://t.co/B9ieCU4RCj","The fashion and beauty industry was one of the first to embrace the metaverse because fashion is fast-changing and trend-based.
Here are ten uses for the metaverse in the beauty industry.

#fashionindustry #fashioninnovation #cosme…lnkd.in/gd8w4V6t lnkd.in/gX_6FY3T",1618284250025054208,0,0,0,0,1618284250025054208,"en","http://www.linkedin.com/","nofollow","LinkedIn","LinkedIn",NA,NA,NA,NA,"['fashionindustry', 'fashioninnovation', 'cosme']",NA,8,NA
"1369","snscrape.modules.twitter.Tweet","https://twitter.com/PiccadillySW1/status/1618284082164629505","2023-01-25 16:26:06+00:00","The direct correlation between colour and quality is one that only customers of @kingofcufflinks can fully appreciate.

Move away from fast fashion and invest in a 5mm Spanish leather belt built to stand the test of time.

Which colour caught your eye?

https://t.co/sBQ2KklRXO https://t.co/XctEWaLa8A","The direct correlation between colour and quality is one that only customers of @kingofcufflinks can fully appreciate.

Move away from fast fashion and invest in a 5mm Spanish leather belt built to stand the test of time.

Which colour caught your eye?

bit.ly/3Gyq2F0 https://t.co/XctEWaLa8A",1618284082164629760,0,0,0,0,1618284082164629760,"en","https://sproutsocial.com","nofollow","Sprout Social","Sprout Social",NA,NA,NA,NA,NA,NA,34,NA
"1370","snscrape.modules.twitter.Tweet","https://twitter.com/TaankCambridge/status/1618283118926135296","2023-01-25 16:22:16+00:00","Hoffmann has launched its ‘Timeless DNA’ collection featuring horn-rimmed spectacles made around a philosophy of enduring design and unfettered imagination. The antithesis of fast fashion, sustainable frames = style that lasts. 👏 https://t.co/bT3ojUNOut","Hoffmann has launched its ‘Timeless DNA’ collection featuring horn-rimmed spectacles made around a philosophy of enduring design and unfettered imagination. The antithesis of fast fashion, sustainable frames = style that lasts. 👏 https://t.co/bT3ojUNOut",1618283118926135040,0,1,1,0,1618283118926135040,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,127,NA
"1371","snscrape.modules.twitter.Tweet","https://twitter.com/CNBCDisruptors/status/1618282985224306688","2023-01-25 16:21:44+00:00","Hate fast fashion? Good news: the market for plant-based clothing is growing fast. CNBC's @DianaOlick reports. https://t.co/U6RbzmumrH","Hate fast fashion? Good news: the market for plant-based clothing is growing fast. CNBC's @DianaOlick reports. cnb.cx/3Wr5vYM",1618282985224306688,1,2,3,1,1618282985224306688,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,8408,NA
"1372","snscrape.modules.twitter.Tweet","https://twitter.com/taiamazin/status/1618282202013519884","2023-01-25 16:18:37+00:00","Excuse me fashion nova… but my nigga don’t cum fast 😚🤣","Excuse me fashion nova… but my nigga don’t cum fast 😚🤣",1618282202013519616,0,0,0,0,1618282202013519616,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,145,NA
"1373","snscrape.modules.twitter.Tweet","https://twitter.com/acasilla_/status/1618279493705297922","2023-01-25 16:07:52+00:00","fashion nova what you mean ”guaranteed to come faster than yo man? “ you f*cked my man?? how you know how fast he cums??? 😭😭😭😒","fashion nova what you mean ”guaranteed to come faster than yo man? “ you f*cked my man?? how you know how fast he cums??? 😭😭😭😒",1618279493705297920,0,0,0,0,1618279493705297920,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,76,NA
"1374","snscrape.modules.twitter.Tweet","https://twitter.com/ACapSheIs/status/1618278485293928453","2023-01-25 16:03:51+00:00","Fashion Nova knows damned well packages ain’t coming fast with fucking DHL delivery service. Pipe down","Fashion Nova knows damned well packages ain’t coming fast with fucking DHL delivery service. Pipe down",1618278485293928448,0,0,0,0,1618278485293928448,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,63,NA
"1375","snscrape.modules.twitter.Tweet","https://twitter.com/TKo_A90/status/1618277352211087361","2023-01-25 15:59:21+00:00","First of all Fashion nova lying. That one day shipping ain’t that fast.","First of all Fashion nova lying. That one day shipping ain’t that fast.",1618277352211087360,1,1,0,0,1618277352211087360,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,404,NA
"1376","snscrape.modules.twitter.Tweet","https://twitter.com/nihilisthope/status/1618276688957435906","2023-01-25 15:56:43+00:00","the anti fast fashion people are objectively right but some of this discourse is giving me serious ‘but why don’t poor people just cook instead of getting mcdonald’s?’ vibes ngl","the anti fast fashion people are objectively right but some of this discourse is giving me serious ‘but why don’t poor people just cook instead of getting mcdonald’s?’ vibes ngl",1618276688957436160,1,0,4,0,1618276688957436160,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,150,NA
"1377","snscrape.modules.twitter.Tweet","https://twitter.com/adore_briiit/status/1618276431515254784","2023-01-25 15:55:42+00:00","Fashion Nova talking about “guaranteed to come fast than your man” get tf outta here 😂😂😂","Fashion Nova talking about “guaranteed to come fast than your man” get tf outta here 😂😂😂",1618276431515254784,0,0,0,0,1618276431515254784,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,55,NA
"1378","snscrape.modules.twitter.Tweet","https://twitter.com/lunarclementine/status/1618275790533328897","2023-01-25 15:53:09+00:00","also counted that 3/4 of my closet is thrifted so thats cool. and most of the stuff bought new is just basics and merch, i very rarely even go into fast fashion stores anymore","also counted that 3/4 of my closet is thrifted so thats cool. and most of the stuff bought new is just basics and merch, i very rarely even go into fast fashion stores anymore",1618275790533328640,0,0,0,0,1618275790533328640,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,36,NA
"1379","snscrape.modules.twitter.Tweet","https://twitter.com/arachnophiliac/status/1618275133826945025","2023-01-25 15:50:32+00:00","Every anti fast fashion account give off the smell of having have absolutely no idea how hard just existing is right now.","Every anti fast fashion account give off the smell of having have absolutely no idea how hard just existing is right now.",1618275133826945024,0,0,0,0,1618275133826945024,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,46,NA
"1380","snscrape.modules.twitter.Tweet","https://twitter.com/_BigChevi_/status/1618274294307622913","2023-01-25 15:47:12+00:00","Not fashion nova just told me they guaranteed to come faster den ma man 😭💀 ma man better not cum fast SHÌT 😮‍💨🙄","Not fashion nova just told me they guaranteed to come faster den ma man 😭💀 ma man better not cum fast SHÌT 😮‍💨🙄",1618274294307622656,1,0,0,0,1618274294307622656,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,277,NA
"1381","snscrape.modules.twitter.Tweet","https://twitter.com/__JaydensKeeper/status/1618273847974989825","2023-01-25 15:45:26+00:00","Fashion Nova real just texted my phone and said fast shipping... guaranteed to come faster than yo man 🥴😭😭","Fashion Nova real just texted my phone and said fast shipping... guaranteed to come faster than yo man 🥴😭😭",1618273847974989824,2,2,4,2,1618273847974989824,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,1447,NA
"1382","snscrape.modules.twitter.Tweet","https://twitter.com/DrewDevaux/status/1618273642949013506","2023-01-25 15:44:37+00:00","How df fashion nova know my man come fast 🤨","How df fashion nova know my man come fast 🤨",1618273642949013760,0,0,0,0,1618273642949013760,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,48,NA
